Id,Banned hero
1772,Rumble
1772,Varus
1772,Zed
1772,Jayce
1772,Leblanc
1772,Rengar
1772,Jhin
1772,Malzahar
1772,TahmKench
1773,Jhin
1773,Jayce
1773,Rengar
1773,Ryze
1773,Cassiopeia
1773,Leblanc
1773,Shen
1773,Camille
1773,MissFortune
1773,TahmKench
1774,Jayce
1774,Varus
1774,Ivern
1774,TahmKench
1774,Karma
1774,Rengar
1774,Camille
1774,Leblanc
1774,Rumble
1774,Renekton
1775,Malzahar
1775,Camille
1775,Ryze
1775,Thresh
1775,Orianna
1775,Rengar
1775,Varus
1775,Leblanc
1775,TahmKench
1775,Braum
1776,Shen
1776,Ivern
1776,Leblanc
1776,TahmKench
1776,Braum
1776,Rengar
1776,Varus
1776,Jayce
1776,Orianna
1776,Ekko
1777,Jayce
1777,Rumble
1777,Varus
1777,Orianna
1777,Zed
1777,Leblanc
1777,Ivern
1777,Jhin
1777,Nami
1777,Syndra
1778,Jayce
1778,Elise
1778,Zyra
1778,Cassiopeia
1778,Graves
1778,Leblanc
1778,Varus
1778,Rengar
1778,Olaf
1778,Ryze
1779,Camille
1779,Jayce
1779,Jhin
1779,Olaf
1779,Khazix
1779,Leblanc
1779,Varus
1779,Malzahar
1779,Nautilus
1779,Zyra
1780,Camille
1780,Rengar
1780,Shen
1780,Zed
1780,Gnar
1780,Leblanc
1780,Varus
1780,Nautilus
1780,Elise
1780,Karma
1781,Malzahar
1781,Shen
1781,Leblanc
1781,Syndra
1781,Ryze
1781,Camille
1781,Varus
1781,Rengar
1781,Fiora
1781,Rumble
1782,Shen
1782,Jayce
1782,Leblanc
1782,Rumble
1782,Gragas
1782,Camille
1782,Varus
1782,Rengar
1782,Fiora
1782,Ryze
1783,Shen
1783,Camille
1783,Zyra
1783,Jhin
1783,Ashe
1783,Leblanc
1783,Gragas
1783,Jayce
1783,Syndra
1783,Lulu
1784,Elise
1784,Camille
1784,Ashe
1784,Ziggs
1784,Syndra
1784,Varus
1784,Leblanc
1784,Rengar
1784,Gnar
1784,Kennen
1785,Elise
1785,Camille
1785,Malzahar
1785,Jhin
1785,Sivir
1785,Varus
1785,Leblanc
1785,Rengar
1785,Gnar
1785,Kennen
1786,Malzahar
1786,Ryze
1786,Jhin
1786,Syndra
1786,Ahri
1786,Varus
1786,Leblanc
1786,Camille
1786,Ekko
1786,Cassiopeia
1787,Malzahar
1787,Camille
1787,Shen
1787,Lulu
1787,Thresh
1787,Leblanc
1787,LeeSin
1787,Elise
1787,Cassiopeia
1787,Syndra
1788,LeeSin
1788,Elise
1788,Lulu
1788,Rumble
1788,Nautilus
1788,Leblanc
1788,Varus
1788,Camille
1788,Zyra
1788,Alistar
1789,Camille
1789,Shen
1789,Rengar
1789,Ryze
1789,Katarina
1789,LeeSin
1789,Varus
1789,Leblanc
1789,Zed
1789,Jayce
1790,Shen
1790,Elise
1790,Leblanc
1790,Jhin
1790,Ziggs
1790,Gragas
1790,Olaf
1790,Jayce
1790,Gnar
1790,Rumble
1791,Ryze
1791,Shen
1791,Gragas
1791,Nami
1791,Lulu
1791,Malzahar
1791,Varus
1791,Leblanc
1791,Syndra
1791,Azir
1792,Elise
1792,Jayce
1792,Ivern
1792,Graves
1792,Varus
1792,Camille
1792,Leblanc
1792,Rumble
1792,Renekton
1793,Malzahar
1793,Syndra
1793,Elise
1793,Renekton
1793,Ezreal
1793,Rengar
1793,Varus
1793,Camille
1793,Shen
1793,Karma
1794,Gragas
1794,Shen
1794,Lulu
1794,Alistar
1794,Camille
1794,Leblanc
1794,Varus
1794,Malzahar
1794,Ashe
1794,Jhin
1795,Ryze
1795,Zyra
1795,Rengar
1795,Nautilus
1795,Karma
1795,Leblanc
1795,Varus
1795,Malzahar
1795,KogMaw
1795,Ashe
1796,Gragas
1796,Shen
1796,Ziggs
1796,Ezreal
1796,Rengar
1796,Leblanc
1796,Varus
1796,Malzahar
1796,Renekton
1796,Camille
1797,Elise
1797,Ashe
1797,Lulu
1797,Varus
1797,Sivir
1797,Talon
1797,Rengar
1797,Shen
1797,Rumble
1797,Renekton
1798,Elise
1798,TahmKench
1798,Vladimir
1798,Karma
1798,Zyra
1798,Shen
1798,Malzahar
1798,Ziggs
1798,Rengar
1798,Khazix
1799,Camille
1799,Malzahar
1799,Lulu
1799,Rumble
1799,Renekton
1799,Gragas
1799,LeeSin
1799,Shen
1799,Cassiopeia
1799,Orianna
1800,Camille
1800,Malzahar
1800,Lulu
1800,Ziggs
1800,Vladimir
1800,LeeSin
1800,Gragas
1800,Shen
1800,Cassiopeia
1800,Orianna
1801,Camille
1801,Shen
1801,Cassiopeia
1801,Karma
1801,Zyra
1801,Swain
1801,Renekton
1801,Lulu
1801,Nautilus
1801,Rengar
1802,Ivern
1802,Shen
1802,Vladimir
1802,Ezreal
1802,Malzahar
1802,Elise
1802,Syndra
1802,LeeSin
1802,Zyra
1802,Lulu
1803,Shen
1803,Leblanc
1803,Renekton
1803,Vladimir
1803,Ahri
1803,Elise
1803,Syndra
1803,Camille
1803,Ivern
1803,LeeSin
1804,Malzahar
1804,Lulu
1804,Kennen
1804,Leblanc
1804,Kalista
1804,Camille
1804,Shen
1804,Rumble
1804,Zyra
1804,TahmKench
1805,Syndra
1805,Elise
1805,Shen
1805,Renekton
1805,Talon
1805,Rumble
1805,Camille
1805,Malzahar
1805,Ashe
1805,Caitlyn
1806,Syndra
1806,Shen
1806,Talon
1806,Gragas
1806,Rengar
1806,Camille
1806,Rumble
1806,Nautilus
1806,Ahri
1806,Kennen
1807,Rengar
1807,Vladimir
1807,Camille
1807,Swain
1807,Ziggs
1807,Gragas
1807,Khazix
1807,Shen
1807,Talon
1807,LeeSin
1808,Khazix
1808,Shen
1808,Cassiopeia
1808,Camille
1808,Ashe
1808,Rengar
1808,Graves
1808,Vladimir
1808,Renekton
1808,Sivir
1809,TahmKench
1809,Zyra
1809,Graves
1809,Syndra
1809,Talon
1809,Elise
1809,Malzahar
1809,Camille
1809,Vladimir
1809,Orianna
1810,TahmKench
1810,Zyra
1810,Graves
1810,Syndra
1810,Jayce
1810,Elise
1810,Malzahar
1810,Gnar
1810,Orianna
1810,Ziggs
1811,Camille
1811,Malzahar
1811,Rengar
1811,Fizz
1811,Karma
1811,Olaf
1811,Gragas
1811,Graves
1811,Shen
1811,Renekton
1812,TahmKench
1812,Zyra
1812,Elise
1812,Rumble
1812,Orianna
1812,Malzahar
1812,Thresh
1812,Camille
1812,Shen
1812,Syndra
1813,Malzahar
1813,Shen
1813,Rengar
1813,Orianna
1813,Lulu
1813,Fizz
1813,Camille
1813,Graves
1813,Renekton
1813,Gnar
1814,Malzahar
1814,Fizz
1814,Renekton
1814,Kennen
1814,Gnar
1814,Nautilus
1814,Shen
1814,Camille
1814,Jhin
1814,Kalista
1815,Malzahar
1815,Renekton
1815,Swain
1815,Gnar
1815,TahmKench
1815,Orianna
1815,Camille
1815,Shen
1815,Cassiopeia
1815,Thresh
1816,Shen
1816,Malzahar
1816,Orianna
1816,Ashe
1816,Bard
1816,Camille
1816,Syndra
1816,Jayce
1816,Cassiopeia
1816,Swain
1817,Shen
1817,Renekton
1817,Leblanc
1817,Vladimir
1817,Malzahar
1817,Lulu
1817,Rumble
1817,Camille
1817,Ashe
1817,Syndra
1818,Lulu
1818,Camille
1818,Gragas
1818,Karma
1818,Syndra
1818,Shen
1818,Leblanc
1818,Rengar
1818,Talon
1818,Vladimir
1819,Malzahar
1819,Karma
1819,Renekton
1819,LeeSin
1819,Graves
1819,Olaf
1819,Gragas
1819,Camille
1819,Kennen
1819,Shen
1820,Olaf
1820,Renekton
1820,Gragas
1820,Kennen
1820,Kled
1820,Malzahar
1820,Rengar
1820,Rumble
1820,Orianna
1820,Khazix
1821,Khazix
1821,Graves
1821,Malzahar
1821,Nautilus
1821,Lulu
1821,Olaf
1821,Rengar
1821,Camille
1821,Renekton
1821,Thresh
1822,Rumble
1822,Rengar
1822,Malzahar
1822,Gnar
1822,Ryze
1822,Talon
1822,Caitlyn
1822,Camille
1822,Renekton
1822,Orianna
1823,Talon
1823,Camille
1823,Rengar
1823,Orianna
1823,Kassadin
1823,Rumble
1823,LeeSin
1823,Malzahar
1823,Ivern
1823,Graves
1824,Rumble
1824,LeeSin
1824,Lucian
1824,Vladimir
1824,Kayle
1824,Talon
1824,Camille
1824,Rengar
1824,Orianna
1824,Syndra
1825,TahmKench
1825,Zyra
1825,Shen
1825,Rumble
1825,Camille
1825,Syndra
1825,Fizz
1825,Lulu
1825,Ashe
1825,Renekton
1826,Syndra
1826,Fizz
1826,Lulu
1826,Kassadin
1826,Camille
1826,Shen
1826,Leblanc
1826,Orianna
1826,Rumble
1826,Renekton
1827,TahmKench
1827,Leblanc
1827,Shen
1827,Ahri
1827,Viktor
1827,Fizz
1827,Syndra
1827,Elise
1827,Gragas
1827,Camille
1828,Caitlyn
1828,Orianna
1828,Rumble
1828,Ashe
1828,TahmKench
1828,LeeSin
1828,Leblanc
1828,Fiddlesticks
1828,Graves
1828,Khazix
1829,LeeSin
1829,Kennen
1829,Shen
1829,Gnar
1829,Elise
1829,Caitlyn
1829,Orianna
1829,Camille
1829,Ashe
1829,TahmKench
1830,Caitlyn
1830,Orianna
1830,Rumble
1830,Ashe
1830,Poppy
1830,Kennen
1830,LeeSin
1830,Shen
1830,Zyra
1830,TahmKench
1831,Talon
1831,Camille
1831,Lulu
1831,Karma
1831,Syndra
1831,Elise
1831,Malzahar
1831,Zyra
1831,Orianna
1832,Lulu
1832,Camille
1832,Talon
1832,Rumble
1832,Leblanc
1832,Syndra
1832,Rengar
1832,Malzahar
1832,Zyra
1832,Nautilus
1833,Malzahar
1833,Rengar
1833,Elise
1833,Ahri
1833,Leblanc
1833,Rumble
1833,Camille
1833,Graves
1833,Kennen
1833,Shen
1834,Camille
1834,Orianna
1834,Rumble
1834,Leblanc
1834,Cassiopeia
1834,Malzahar
1834,Syndra
1834,Shen
1834,Kennen
1834,Zyra
1835,Rengar
1835,Ivern
1835,Graves
1835,Shen
1835,Renekton
1835,Orianna
1835,LeeSin
1835,Elise
1835,Lulu
1835,TahmKench
1836,Rengar
1836,Cassiopeia
1836,Graves
1836,Fizz
1836,Hecarim
1836,Orianna
1836,LeeSin
1836,Elise
1836,Lulu
1836,TahmKench
1837,Malzahar
1837,Vladimir
1837,Camille
1837,Swain
1837,Ezreal
1837,Shen
1837,Orianna
1837,Caitlyn
1837,Ashe
1837,Lucian
1838,Shen
1838,Lulu
1838,Orianna
1838,Syndra
1838,Leblanc
1838,Vladimir
1838,TahmKench
1838,Camille
1838,Nasus
1838,Swain
1839,Shen
1839,Orianna
1839,Syndra
1839,Camille
1839,Rengar
1839,Vladimir
1839,Malzahar
1839,TahmKench
1839,Lulu
1839,Thresh
1840,Fizz
1840,Camille
1840,Malzahar
1840,Kayle
1840,Karma
1840,Syndra
1840,Poppy
1840,Yorick
1840,Xerath
1840,Draven
1841,Shen
1841,Rengar
1841,Malzahar
1841,Karma
1841,MissFortune
1841,Fizz
1841,Camille
1841,Gragas
1841,Kennen
1841,Renekton
1842,Orianna
1842,Syndra
1842,Rumble
1842,Kayle
1842,Ahri
1842,Malzahar
1842,Rengar
1842,Shen
1842,Renekton
1842,Fizz
1843,Malzahar
1843,Renekton
1843,Shen
1843,Trundle
1843,Orianna
1843,Camille
1843,Varus
1843,Caitlyn
1843,Ashe
1844,Orianna
1844,Camille
1844,Varus
1844,Kayle
1844,Cassiopeia
1844,Malzahar
1844,Leblanc
1844,Rengar
1844,Ekko
1844,Syndra
1845,LeeSin
1845,Elise
1845,Orianna
1845,Leblanc
1845,Ahri
1845,Fizz
1845,Camille
1845,Malzahar
1845,Zyra
1845,Lulu
1846,Fizz
1846,Camille
1846,Elise
1846,Shen
1846,Kennen
1846,Orianna
1846,Graves
1846,LeeSin
1846,Ahri
1846,Leblanc
1847,LeeSin
1847,Elise
1847,Orianna
1847,Ashe
1847,Caitlyn
1847,Fizz
1847,Camille
1847,Malzahar
1847,Zyra
1847,Bard
1848,Fizz
1848,Camille
1848,Malzahar
1848,Zyra
1848,Braum
1848,Orianna
1848,Graves
1848,LeeSin
1848,Thresh
1848,Nautilus
1849,LeeSin
1849,Orianna
1849,Rengar
1849,Thresh
1849,Caitlyn
1849,Fizz
1849,Camille
1849,Malzahar
1849,Syndra
1849,Ryze
1850,Orianna
1850,Varus
1850,Malzahar
1850,Ashe
1850,Fizz
1850,LeeSin
1850,Kennen
1850,Shen
1850,Karma
1850,Lucian
1851,Kennen
1851,LeeSin
1851,Shen
1851,Kalista
1851,Twitch
1851,Orianna
1851,Varus
1851,Malzahar
1851,Zyra
1851,Fizz
1852,Orianna
1852,Varus
1852,Malzahar
1852,TahmKench
1852,Rumble
1852,LeeSin
1852,Leblanc
1852,Ryze
1852,Ekko
1853,Shen
1853,Kennen
1853,Leblanc
1853,Kalista
1853,Thresh
1853,Varus
1853,Syndra
1853,Malzahar
1853,Ashe
1853,Caitlyn
1854,Shen
1854,Kennen
1854,Leblanc
1854,Thresh
1854,Zyra
1854,Varus
1854,Syndra
1854,Malzahar
1854,Ashe
1854,Caitlyn
1855,Varus
1855,Malzahar
1855,Ashe
1855,Caitlyn
1855,Leblanc
1855,Camille
1855,AurelionSol
1855,Twitch
1855,Kalista
1856,Orianna
1856,Varus
1856,Syndra
1856,Malzahar
1856,Caitlyn
1856,AurelionSol
1856,Leblanc
1856,Kennen
1856,Twitch
1856,Kalista
1857,Rengar
1857,Shen
1857,Malzahar
1857,Zyra
1857,Caitlyn
1857,Syndra
1857,LeeSin
1857,Elise
1857,TwistedFate
1857,Lulu
1858,Syndra
1858,LeeSin
1858,Elise
1858,Karma
1858,Kalista
1858,Shen
1858,Malzahar
1858,Leblanc
1858,Zyra
1859,Shen
1859,Malzahar
1859,Camille
1859,Varus
1859,Caitlyn
1859,Syndra
1859,LeeSin
1859,Elise
1859,Gragas
1859,TwistedFate
1860,Syndra
1860,LeeSin
1860,Elise
1860,Karma
1860,Lulu
1860,Shen
1860,Malzahar
1860,Leblanc
1860,Varus
1860,Caitlyn
1861,Varus
1861,Malzahar
1861,Orianna
1861,Camille
1861,Thresh
1861,AurelionSol
1861,Twitch
1861,Shen
1861,Fizz
1861,Zyra
1862,Varus
1862,Malzahar
1862,Orianna
1862,Ashe
1862,Caitlyn
1862,AurelionSol
1862,Twitch
1862,Shen
1862,Fizz
1862,Renekton
1863,Varus
1863,Malzahar
1863,Orianna
1863,Thresh
1863,Braum
1863,AurelionSol
1863,Shen
1863,Ivern
1863,Zyra
1863,Camille
1864,Syndra
1864,Karma
1864,Elise
1864,Zyra
1864,Lulu
1864,Rengar
1864,Graves
1864,Varus
1864,Leblanc
1864,Malzahar
1865,TahmKench
1865,Shen
1865,Rumble
1865,Renekton
1865,Gangplank
1865,Syndra
1865,Karma
1865,Graves
1865,Orianna
1865,Ryze
1866,Syndra
1866,Karma
1866,Rumble
1866,Lulu
1866,Zyra
1866,Rengar
1866,Graves
1866,Ivern
1866,Leblanc
1866,Caitlyn
1867,Syndra
1867,Karma
1867,Lulu
1867,Ryze
1867,Orianna
1867,Malzahar
1867,Shen
1867,Graves
1867,Varus
1867,Lucian
1868,AurelionSol
1868,Kennen
1868,Kassadin
1868,Taliyah
1868,Lucian
1868,Zac
1868,Xayah
1868,Leblanc
1868,LeeSin
1868,Syndra
1869,Syndra
1869,Zyra
1869,LeeSin
1869,Rumble
1869,Shen
1869,Zac
1869,Kennen
1869,Xayah
1869,Kled
1869,AurelionSol
1870,Jayce
1870,Rumble
1870,Xayah
1870,Ivern
1870,TahmKench
1870,Zac
1870,Twitch
1870,LeeSin
1870,Fizz
1870,Lucian
1871,Jayce
1871,Rumble
1871,Xayah
1871,TahmKench
1871,Braum
1871,Zac
1871,Twitch
1871,Kennen
1871,Fiora
1871,Syndra
1872,Zyra
1872,Leblanc
1872,Thresh
1872,Gragas
1872,Shen
1872,Lucian
1872,Kennen
1872,Fiora
1873,Rakan
1873,Fiora
1873,Kennen
1873,Xayah
1873,Zyra
1873,Leblanc
1873,Kalista
1873,Ashe
1874,Zyra
1874,Leblanc
1874,Thresh
1874,KogMaw
1874,Caitlyn
1874,Kennen
1874,Fiora
1874,Rakan
1875,LeeSin
1875,Kennen
1875,Varus
1875,Lucian
1875,Galio
1875,Xayah
1875,Malzahar
1875,Zac
1875,Rakan
1875,TahmKench
1876,Shen
1876,Ivern
1876,Braum
1876,Fiora
1876,JarvanIV
1876,LeeSin
1876,Syndra
1876,Rakan
1876,Kennen
1876,Rumble
1877,Kennen
1877,Syndra
1877,LeeSin
1877,Fiora
1877,Jayce
1877,Zac
1877,Xayah
1877,Graves
1877,Kassadin
1877,Shen
1878,Kennen
1878,Leblanc
1878,Syndra
1878,Caitlyn
1878,Twitch
1878,Zac
1878,Xayah
1878,Graves
1878,Orianna
1878,Fiora
1879,Lucian
1879,Zac
1879,Xayah
1879,Braum
1879,TahmKench
1879,Kennen
1879,Thresh
1879,Leblanc
1879,Shen
1879,Gragas
1880,Kennen
1880,Thresh
1880,Galio
1880,Karma
1880,Fiora
1880,Zac
1880,Xayah
1880,Elise
1880,Fizz
1880,Ekko
1881,Elise
1881,Thresh
1881,Jayce
1881,LeeSin
1881,Olaf
1881,Xayah
1881,Syndra
1881,Kennen
1881,Caitlyn
1881,Draven
1882,Syndra
1882,Kennen
1882,Leblanc
1882,TahmKench
1882,Lucian
1882,Zac
1882,Xayah
1882,Elise
1882,Olaf
1882,Khazix
1883,Thresh
1883,Elise
1883,Xayah
1883,Cassiopeia
1883,Taliyah
1883,Syndra
1883,Galio
1883,Rumble
1883,Blitzcrank
1883,TahmKench
1884,Syndra
1884,Rumble
1884,Galio
1884,Taliyah
1884,Orianna
1884,Elise
1884,Xayah
1884,Zac
1884,Zyra
1884,Blitzcrank
1885,Xayah
1885,Zac
1885,Thresh
1885,Zyra
1885,Leblanc
1885,Syndra
1885,Galio
1885,Twitch
1885,TahmKench
1885,Orianna
1886,Jayce
1886,Elise
1886,Galio
1886,Kassadin
1886,Lucian
1886,Zac
1886,Gragas
1886,Rakan
1886,Malzahar
1886,Ivern
1887,Jayce
1887,Elise
1887,Galio
1887,LeeSin
1887,Syndra
1887,Zac
1887,Rakan
1887,Kennen
1887,JarvanIV
1887,Rumble
1888,Malzahar
1888,Xayah
1888,Galio
1888,Leblanc
1888,Lulu
1888,Kennen
1888,Syndra
1888,Zac
1888,Caitlyn
1888,Kalista
1889,Kennen
1889,Khazix
1889,Elise
1889,Fiora
1889,Leblanc
1889,Zac
1889,Xayah
1889,Malzahar
1889,Ivern
1889,Kindred
1890,Elise
1890,Thresh
1890,Gnar
1890,Graves
1890,Rengar
1890,Orianna
1890,Zac
1890,Syndra
1890,Fiora
1890,Kled
1891,Elise
1891,Xayah
1891,Kalista
1891,Leblanc
1891,Lulu
1891,Orianna
1891,Zac
1891,Syndra
1891,Fiora
1891,Kled
1892,Elise
1892,Xayah
1892,Kalista
1892,Gnar
1892,Caitlyn
1892,Orianna
1892,Syndra
1892,Cassiopeia
1892,Fiora
1892,Kled
1893,Syndra
1893,Galio
1893,Kennen
1893,Fizz
1893,Leblanc
1893,Xayah
1893,Elise
1893,Thresh
1893,Rumble
1893,Cassiopeia
1894,Thresh
1894,Kennen
1894,Xayah
1894,Taliyah
1894,Rakan
1894,Elise
1894,Zac
1894,Syndra
1894,Gangplank
1894,Rumble
1895,Rakan
1895,Ivern
1895,Kennen
1895,Ashe
1895,Caitlyn
1895,Zac
1895,Elise
1895,Leblanc
1895,Fiora
1895,Cassiopeia
1896,Rakan
1896,Ivern
1896,Kennen
1896,Cassiopeia
1896,Caitlyn
1896,Zac
1896,Elise
1896,Leblanc
1896,Jayce
1896,Syndra
1897,Leblanc
1897,Galio
1897,Thresh
1897,Ivern
1897,Ryze
1897,Rumble
1897,Syndra
1897,Kennen
1897,Braum
1897,Orianna
1898,Rumble
1898,Lucian
1898,Kennen
1898,Twitch
1898,LeeSin
1898,Galio
1898,Zac
1898,Leblanc
1898,Ivern
1898,Vladimir
1899,Rumble
1899,Lucian
1899,Galio
1899,Elise
1899,LeeSin
1899,Zac
1899,Leblanc
1899,Rakan
1899,Braum
1899,Warwick
1900,Galio
1900,Elise
1900,Twitch
1900,Kennen
1900,Jayce
1900,Zac
1900,Rakan
1900,Thresh
1900,Fiora
1900,Shen
1901,Galio
1901,Elise
1901,Twitch
1901,Kennen
1901,Jayce
1901,Zac
1901,Rakan
1901,Thresh
1901,Fiora
1901,Leblanc
1902,Elise
1902,Shen
1902,LeeSin
1902,Leblanc
1902,Gragas
1902,Rakan
1902,Galio
1902,Zac
1902,Fiora
1902,Taliyah
1903,Galio
1903,Rakan
1903,Kalista
1903,Fiora
1903,Gnar
1903,Shen
1903,Zac
1903,Xayah
1903,Renekton
1903,Gragas
1904,Elise
1904,Shen
1904,Syndra
1904,Zyra
1904,Leblanc
1904,Galio
1904,Rakan
1904,Zac
1904,Taliyah
1904,Orianna
1905,Elise
1905,TahmKench
1905,Lucian
1905,Kennen
1905,Khazix
1905,Zac
1905,Galio
1905,Xayah
1905,Leblanc
1905,Fizz
1906,Kennen
1906,Thresh
1906,Elise
1906,Orianna
1906,Fiora
1906,Zac
1906,TahmKench
1906,Rakan
1906,Syndra
1906,Taric
1907,TahmKench
1907,Elise
1907,Syndra
1907,Kennen
1907,Rumble
1907,Zac
1907,Thresh
1907,Shen
1907,Orianna
1907,Cassiopeia
1908,Leblanc
1908,Ivern
1908,Rakan
1908,Kassadin
1908,Syndra
1908,Zac
1908,Galio
1908,Zyra
1908,Kennen
1908,Taliyah
1909,Kennen
1909,Elise
1909,Thresh
1909,Taliyah
1909,Syndra
1909,Zac
1909,Rakan
1909,Shen
1909,Ivern
1909,Blitzcrank
1910,Kennen
1910,Fiora
1910,Thresh
1910,Kassadin
1910,Taliyah
1910,Zac
1910,Shen
1910,Leblanc
1910,Syndra
1910,Twitch
1911,Rakan
1911,Kalista
1911,Thresh
1911,Cassiopeia
1911,Blitzcrank
1911,Zac
1911,Ashe
1911,Elise
1911,Kennen
1911,Jayce
1912,Ashe
1912,Elise
1912,TahmKench
1912,Fizz
1912,Fiora
1912,Rakan
1912,Kalista
1912,Zac
1912,Vladimir
1912,Syndra
1913,Graves
1913,Khazix
1913,Gragas
1913,Syndra
1913,Shen
1913,Zac
1913,Elise
1913,Thresh
1913,Rumble
1913,Kennen
1914,Rakan
1914,Renekton
1914,Kennen
1914,Rumble
1914,Kassadin
1914,Zac
1914,Elise
1914,Thresh
1914,Zyra
1914,TahmKench
1915,Galio
1915,Xayah
1915,Elise
1915,Leblanc
1915,Lucian
1915,TahmKench
1915,Blitzcrank
1915,Kalista
1915,Cassiopeia
1915,Kennen
1916,Rakan
1916,Kennen
1916,Blitzcrank
1916,Kled
1916,Shen
1916,Zac
1916,Elise
1916,Galio
1916,Lucian
1916,Leblanc
1917,Xayah
1917,Galio
1917,Twitch
1917,TahmKench
1917,Leblanc
1917,Zac
1917,Kennen
1917,Thresh
1917,Kled
1917,Shen
1918,TahmKench
1918,Varus
1918,Zac
1918,Fiora
1918,Lucian
1918,Elise
1918,Shen
1918,Thresh
1918,Leblanc
1918,Gragas
1919,Leblanc
1919,Elise
1919,Khazix
1919,Galio
1919,Renekton
1919,TahmKench
1919,Zac
1919,Varus
1919,Xayah
1919,Kalista
1920,Elise
1920,Fiora
1920,Twitch
1920,Renekton
1920,Jayce
1920,Zac
1920,Khazix
1920,Rakan
1920,Kennen
1920,Galio
1921,Elise
1921,Fiora
1921,Blitzcrank
1921,Kennen
1921,Renekton
1921,Zac
1921,Warwick
1921,Khazix
1921,Galio
1921,Gnar
1922,Elise
1922,Fiora
1922,Xayah
1922,Lucian
1922,Kennen
1922,Zac
1922,Warwick
1922,Khazix
1922,Galio
1922,Syndra
1923,Shen
1923,Galio
1923,Thresh
1923,Warwick
1923,RekSai
1923,Elise
1923,Zyra
1923,Zac
1923,Syndra
1923,Khazix
1924,Shen
1924,Galio
1924,Rakan
1924,Renekton
1924,Ivern
1924,Elise
1924,Zyra
1924,Zac
1924,Ashe
1924,Varus
1925,Shen
1925,Rakan
1925,Galio
1925,Hecarim
1925,Leblanc
1925,Elise
1925,Zac
1925,Khazix
1925,Syndra
1925,Lucian
1926,Rakan
1926,Blitzcrank
1926,Shen
1926,Cassiopeia
1926,Kled
1926,Elise
1926,Galio
1926,Zac
1926,RekSai
1926,LeeSin
1927,Galio
1927,Caitlyn
1927,Elise
1927,Zyra
1927,Taliyah
1927,Shen
1927,Rakan
1927,Blitzcrank
1927,Cassiopeia
1927,Orianna
1928,TahmKench
1928,RekSai
1928,Zac
1928,Fiora
1928,Renekton
1928,Shen
1928,Galio
1928,Elise
1928,Leblanc
1928,Corki
1929,Shen
1929,Galio
1929,Kennen
1929,Leblanc
1929,Corki
1929,TahmKench
1929,Rakan
1929,Fiora
1929,Renekton
1929,Cassiopeia
1930,Twitch
1930,Kalista
1930,Elise
1930,Fiora
1930,Leblanc
1930,Caitlyn
1930,Rumble
1930,Zac
1930,Corki
1930,Jhin
1931,Twitch
1931,Rakan
1931,Thresh
1931,Fiora
1931,Kalista
1931,Caitlyn
1931,Rumble
1931,Elise
1931,Syndra
1931,Renekton
1932,TahmKench
1932,Zac
1932,Braum
1932,Fiora
1932,Lucian
1932,Kennen
1932,Thresh
1932,Shen
1932,Renekton
1932,Leblanc
1933,TahmKench
1933,Zac
1933,Braum
1933,Fiora
1933,Cassiopeia
1933,Kennen
1933,Thresh
1933,Shen
1933,Renekton
1933,Gnar
1934,Rakan
1934,Gnar
1934,Varus
1934,Cassiopeia
1934,Alistar
1934,Thresh
1934,Renekton
1934,Zac
1934,Braum
1934,Leblanc
1935,Rumble
1935,RekSai
1935,Kennen
1935,Leblanc
1935,Fizz
1935,Zac
1935,Rakan
1935,Thresh
1935,Lulu
1935,Braum
1936,TahmKench
1936,Caitlyn
1936,Elise
1936,Syndra
1936,Corki
1936,Zac
1936,Blitzcrank
1936,Rakan
1936,Renekton
1936,Cassiopeia
1937,TahmKench
1937,Caitlyn
1937,Thresh
1937,RekSai
1937,Galio
1937,Zac
1937,Blitzcrank
1937,Leblanc
1937,Cassiopeia
1937,Renekton
1938,Rakan
1938,Cassiopeia
1938,RekSai
1938,Kennen
1938,Mordekaiser
1938,Zac
1938,Caitlyn
1938,Elise
1938,Lucian
1938,Kassadin
1939,Caitlyn
1939,TahmKench
1939,Zac
1939,Fiora
1939,Syndra
1939,Elise
1939,Thresh
1939,Rakan
1939,Leblanc
1940,Shen
1940,Rakan
1940,Zac
1940,Warwick
1940,Gragas
1940,Elise
1940,Taliyah
1940,Caitlyn
1940,Cassiopeia
1940,Fiora
1941,Shen
1941,Rakan
1941,Zac
1941,Warwick
1941,Gragas
1941,Elise
1941,Taliyah
1941,Caitlyn
1941,Cassiopeia
1941,Fiora
1942,Shen
1942,Rakan
1942,Galio
1942,Kassadin
1942,Warwick
1942,Elise
1942,RekSai
1942,Zac
1942,Renekton
1942,JarvanIV
1943,Kalista
1943,Elise
1943,Gnar
1943,Cassiopeia
1943,KogMaw
1943,Zac
1943,Caitlyn
1943,Jhin
1943,Varus
1943,Twitch
1944,Kalista
1944,Elise
1944,Gnar
1944,Cassiopeia
1944,Corki
1944,Zac
1944,Caitlyn
1944,Jhin
1944,Lucian
1944,Taliyah
1945,Kalista
1945,Shen
1945,Thresh
1945,Mordekaiser
1945,Gnar
1945,Zac
1945,Rumble
1945,Caitlyn
1945,Lucian
1945,Cassiopeia
1946,Kennen
1946,Rakan
1946,Thresh
1946,Gnar
1946,Fiora
1946,Ashe
1946,Elise
1946,Caitlyn
1946,Camille
1946,Lucian
1947,Ashe
1947,Braum
1947,Caitlyn
1947,Blitzcrank
