"rWinEfficiency","bWinEfficiency","Year","bTowersNum","bInhibsNum","bDragonsNum","bBaronsNum","rTowersNum","rInhibsNum","rDragonsNum","rBaronsNum","bTowersFirstDestroyedTime","rTowersFirstDestroyedTime","TowersFirstKillBy","bTowers5Mins","rTowers5Mins","bTowers10Mins","rTowers10Mins","bTowers20Mins","rTowers20Mins","bTowersQuarterGame","rTowersQuarterGame","bTowersHalfGame","rTowersHalfGame","bInhibsFirstDestroyedTime","rInhibsFirstDestroyedTime","InhibsFirstKillBy","bInhibs5Mins","rInhibs5Mins","bInhibs10Mins","rInhibs10Mins","bInhibs20Mins","rInhibs20Mins","bInhibsQuarterGame","rInhibsQuarterGame","bInhibsHalfGame","rInhibsHalfGame","bDragonsFirstDestroyedTime","rDragonsFirstDestroyedTime","DragonsFirstKillBy","bDragons5Mins","rDragons5Mins","bDragons10Mins","rDragons10Mins","bDragons20Mins","rDragons20Mins","bDragonsQuarterGame","rDragonsQuarterGame","bDragonsHalfGame","rDragonsHalfGame","bBaronsFirstDestroyedTime","rBaronsFirstDestroyedTime","BaronsFirstKillBy","bBarons5Mins","rBarons5Mins","bBarons10Mins","rBarons10Mins","bBarons20Mins","rBarons20Mins","bBaronsQuarterGame","rBaronsQuarterGame","bBaronsHalfGame","rBaronsHalfGame","bKillsFirstDestroyedTime","rKillsFirstDestroyedTime","KillsFirstKillBy","bKills5Mins","rKills5Mins","bKills10Mins","rKills10Mins","bKills20Mins","rKills20Mins","bKillsQuarterGame","rKillsQuarterGame","bKillsHalfGame","rKillsHalfGame","goldblue5Mins","goldred5Mins","goldblue10Mins","goldred10Mins","goldblue20Mins","goldred20Mins","goldblueQuarterGame","goldredQuarterGame","goldblueHalfGame","goldredHalfGame","isBluePreferredLineup","isRedPreferredLineup","isBluePreferredChamps","isRedPreferredChamps","bResult"
0.656050955414013,0.44,2016,3,0,0,0,9,1,3,1,3.353,3.294,0,1,1,2,2,2,2,2,2,2,2,10000,29.653,0,0,0,0,0,0,0,0,0,0,0,10000,6.15,0,0,0,0,1,0,2,0,1,0,2,10000,27.277,0,0,0,0,0,0,0,0,0,0,0,6.941,11.076,1,0,0,1,0,4,4,1,0,3,4,6353,6346,14486,13975,30026,30947,11813,10983,24206,24986,1,1,0,0,0
0.656050955414013,0.454166666666667,2016,10,2,3,1,2,0,0,0,8.07,19.945,1,0,0,1,0,6,1,0,0,2,0,27.117,10000,1,0,0,0,0,0,0,0,0,0,0,12.565,10000,1,0,0,0,0,2,0,0,0,1,0,21.403,10000,1,0,0,0,0,0,0,0,0,0,0,4.866,19.537,1,1,0,4,0,10,1,2,0,6,0,5466,5734,14632,13143,37365,28186,10646,10004,24885,20854,1,1,0,0,1
0.656050955414013,0.399082568807339,2017,4,0,1,1,9,2,4,0,13.966,14.52,1,0,0,0,0,3,1,0,0,3,1,10000,36.793,0,0,0,0,0,0,0,0,0,0,0,31.988,12.32,0,0,0,0,0,0,2,0,0,0,2,34.552,10000,1,0,0,0,0,0,0,0,0,0,0,9.994,13.604,1,0,0,1,0,3,2,1,0,3,2,5830,5725,13287,12662,32340,29050,13287,12662,32340,29050,1,1,0,0,0
0.656050955414013,0.581395348837209,2017,9,1,2,1,1,0,1,0,10.13,22.466,1,0,0,0,0,3,0,0,0,1,0,29.176,10000,1,0,0,0,0,0,0,0,0,0,0,4.435,15.103,1,1,0,1,0,1,1,1,0,1,0,26.302,10000,1,0,0,0,0,0,0,0,0,0,0,3.892,13.101,1,1,0,3,0,7,6,3,0,4,3,6232,5406,13775,12811,32501,29893,10353,10093,22589,20401,0,1,0,0,1
0.656050955414013,0.399082568807339,2017,3,0,0,0,8,1,4,1,12.649,14.729,1,0,0,0,0,2,1,0,0,2,1,10000,38.448,0,0,0,0,0,0,0,0,0,0,0,10000,10.716,0,0,0,0,0,0,2,0,0,0,2,10000,35.609,0,0,0,0,0,0,0,0,0,0,0,7.171,5.62,0,0,0,2,2,9,9,2,2,9,9,5903,5821,13736,14141,32756,31581,13736,14141,32756,31581,1,1,0,0,0
0.656050955414013,0.44,2016,9,1,2,1,3,0,1,0,13.769,17.06,1,0,0,0,0,2,3,0,0,1,0,27.259,10000,1,0,0,0,0,0,0,0,0,0,0,12.212,19.057,1,0,0,0,0,1,1,0,0,1,0,25.075,10000,1,0,0,0,0,0,0,0,0,0,0,3.297,7.274,1,1,0,4,3,14,11,1,0,8,6,5981,5339,13626,13700,33270,35549,8830,8564,19751,20670,1,1,0,0,1
0.656050955414013,0.581395348837209,2017,6,1,2,1,7,1,3,0,16.86,18.8,1,0,0,0,0,2,1,0,0,2,1,42.308,42.562,1,0,0,0,0,0,0,0,0,0,0,20.749,14.215,0,0,0,0,0,0,1,0,0,1,1,40.406,10000,1,0,0,0,0,0,0,0,0,0,0,3.052,4.863,1,1,1,2,1,9,9,2,1,11,9,5913,5552,13581,13379,32692,31451,15043,14838,36060,34282,0,1,0,0,0
0.656050955414013,0.562937062937063,2017,2,0,0,0,9,1,3,1,9.633,17.902,1,0,0,1,0,1,2,0,0,1,0,10000,24.313,0,0,0,0,0,0,0,0,0,0,0,10000,9.48,0,0,0,0,1,0,2,0,0,0,1,10000,22.264,0,0,0,0,0,0,0,0,0,0,0,5.316,11.363,1,0,0,2,0,4,6,1,0,4,4,5672,5681,13408,12887,30422,31793,9152,8498,20919,20199,1,1,0,0,0
0.656050955414013,0.581395348837209,2017,5,0,2,1,10,2,1,1,13.006,17.419,1,0,0,0,0,2,1,0,0,2,1,10000,31.895,0,0,0,0,0,0,0,0,0,0,0,15.984,23.341,1,0,0,0,0,1,0,0,0,1,0,22.951,31.288,1,0,0,0,0,0,0,0,0,0,0,6.58,3.059,0,0,1,2,1,6,6,2,1,6,5,5570,6308,13089,13916,31705,31693,13089,13916,30253,30115,0,1,0,0,0
0.656050955414013,0.52,2015,11,3,4,1,5,0,1,1,17.371,9.853,0,0,0,0,1,2,3,0,1,2,3,45.833,10000,1,0,0,0,0,0,0,0,0,0,0,13.446,32.819,1,0,0,0,0,2,0,0,0,2,0,37.407,27.633,0,0,0,0,0,0,0,0,0,0,0,5.511,32.878,1,0,0,2,0,4,0,3,0,4,0,5451,5313,12300,11938,27273,27670,15655,15482,33560,33243,1,1,0,0,1
0.656050955414013,0.52,2015,4,0,2,0,9,1,1,1,9.511,17.795,1,0,0,1,0,2,2,0,0,2,0,10000,27.724,0,0,0,0,0,0,0,0,0,0,0,14.873,28.239,1,0,0,0,0,1,0,0,0,1,0,10000,25.179,0,0,0,0,0,0,0,0,0,0,0,8.682,13.417,1,0,0,1,0,1,2,0,0,1,2,5441,5301,12879,11977,27115,28682,9604,9523,20502,19629,1,1,0,0,0
0.656050955414013,0.441860465116279,2017,2,0,2,0,11,4,3,2,16.55,13.574,0,0,0,0,0,2,3,0,0,2,3,10000,33.111,0,0,0,0,0,0,0,0,0,0,0,8.674,21.744,1,0,0,1,0,2,0,1,0,2,0,10000,30.009,0,0,0,0,0,0,0,0,0,0,0,11.02,7.85,0,0,0,0,1,2,3,0,1,2,3,5740,5656,12839,13732,29816,31666,12839,13732,29816,31666,1,1,0,0,0
0.656050955414013,0.454166666666667,2017,9,1,2,1,3,0,2,0,15.608,13.489,0,0,0,0,0,1,2,0,0,1,2,39.409,10000,1,0,0,0,0,0,0,0,0,0,0,13.434,19.718,1,0,0,0,0,1,1,0,0,1,1,33.541,10000,1,0,0,0,0,0,0,0,0,0,0,7.474,6.169,0,0,0,1,1,6,3,1,1,6,3,5686,5793,13368,13629,30919,30678,14882,15133,33756,33833,1,1,0,0,1
0.656050955414013,0.581395348837209,2017,10,2,1,1,7,1,4,1,15.213,13.578,0,0,0,0,0,1,2,0,0,3,2,31.805,40.186,1,0,0,0,0,0,0,0,0,0,0,28.756,16.24,0,0,0,0,0,0,1,0,0,0,2,31.024,39.107,1,0,0,0,0,0,0,0,0,0,0,7.817,4.502,0,0,1,2,2,6,5,3,3,8,5,5595,5818,13047,13699,30475,30610,16186,16785,38760,36440,0,1,0,0,1
0.656050955414013,0.581395348837209,2016,2,0,0,0,9,1,3,1,3.395,3.319,0,1,1,1,1,1,3,1,1,1,2,10000,30.423,0,0,0,0,0,0,0,0,0,0,0,10000,10.466,0,0,0,0,0,0,2,0,0,0,1,10000,27.97,0,0,0,0,0,0,0,0,0,0,0,17.274,5.422,0,0,0,0,1,2,8,0,1,0,4,6037,6066,12738,13979,29376,33135,10311,10711,21892,23744,1,1,0,0,0
0.656050955414013,0.44,2017,7,1,2,1,9,2,2,1,10.615,11.137,1,0,0,0,0,2,2,0,0,2,2,28.09,32.475,1,0,0,0,0,0,0,0,0,0,0,24.834,11.616,0,0,0,0,0,0,2,0,0,0,1,23.529,31.344,1,0,0,0,0,0,0,0,0,0,0,8.835,3.617,0,0,1,2,2,5,8,0,2,4,5,5742,6058,14321,13552,31338,32875,10241,10763,27260,27356,1,1,0,0,0
0.656050955414013,0.52,2015,3,0,2,0,11,5,3,3,9.604,9.314,0,0,0,1,2,3,4,1,2,3,5,10000,34.181,0,0,0,0,0,0,0,0,0,0,0,9.869,24.065,1,0,0,1,0,2,0,1,0,2,0,10000,24.831,0,0,0,0,0,0,0,0,0,0,0,11.615,6.453,0,0,0,0,2,8,5,0,2,8,7,5068,5157,11590,12399,29859,31674,13471,15714,33051,35444,1,1,0,0,0
0.656050955414013,0.52,2015,3,0,2,1,10,2,3,1,4.024,3.455,0,1,1,1,2,1,5,1,2,1,5,10000,30.814,0,0,0,0,0,0,0,0,0,0,0,23.478,8.967,0,0,0,0,1,0,2,0,1,0,2,31.454,22.675,0,0,0,0,0,0,0,0,0,0,0,11.618,8.427,0,0,0,0,1,2,2,0,1,2,2,5133,5753,12066,13736,25819,29399,12066,13736,25819,29399,1,1,0,0,0
0.656050955414013,0.562937062937063,2017,6,1,2,0,8,1,2,2,10.04,16.289,1,0,0,0,0,2,1,1,0,2,2,39.626,37.858,0,0,0,0,0,0,0,0,0,0,0,14.505,20.89,1,0,0,0,0,1,0,0,0,1,0,10000,30.078,0,0,0,0,0,0,0,0,0,0,0,9.836,15.786,1,0,0,1,0,3,3,1,0,3,3,5759,5767,13057,13200,29976,30586,13057,13200,29976,30586,1,1,0,0,0
0.656050955414013,0.394736842105263,2015,9,1,5,2,3,0,0,0,8.267,7.793,0,0,0,1,1,3,3,1,1,3,3,36.979,10000,1,0,0,0,0,0,0,0,0,0,0,5.32,10000,1,0,0,1,0,3,0,1,0,3,0,27.702,10000,1,0,0,0,0,0,0,0,0,0,0,5.534,11.044,1,0,0,1,0,2,1,1,0,2,1,5248,5456,12943,12239,27124,26680,12943,12239,27124,26680,1,1,0,0,1
0.656050955414013,0.454166666666667,2015,11,7,7,2,3,0,0,0,12.703,13.142,1,0,0,0,0,2,2,1,1,3,2,38.585,10000,1,0,0,0,0,0,0,0,0,0,0,10.504,10000,1,0,0,0,0,2,0,1,0,3,0,37.797,10000,1,0,0,0,0,0,0,0,0,0,0,3.516,14.594,1,1,0,1,0,4,4,3,0,7,5,5960,5323,12308,12050,28726,29371,19560,17722,41550,38613,0,1,0,0,1
0.656050955414013,0.454166666666667,2016,1,0,0,0,11,3,2,1,11.179,11.174,0,0,0,0,0,1,3,0,0,1,2,10000,26.804,0,0,0,0,0,0,0,0,0,0,0,10000,14.364,0,0,0,0,0,0,1,0,0,0,1,10000,23.504,0,0,0,0,0,0,0,0,0,0,0,8.744,3.342,0,0,3,1,3,3,8,0,3,2,3,5159,7152,12262,14309,27326,32639,8941,11435,19987,23762,1,1,0,0,0
0.656050955414013,0.581395348837209,2015,3,0,1,0,11,3,3,1,10.007,6.979,0,0,0,0,1,3,4,0,1,3,3,10000,29.427,0,0,0,0,0,0,0,0,0,0,0,5.752,12.24,1,0,0,1,0,1,2,1,0,1,1,10000,28.028,0,0,0,0,0,0,0,0,0,0,0,11.607,6.09,0,0,0,0,2,1,5,0,2,1,4,5111,5005,11075,13372,26642,31382,8496,10543,21050,23986,1,1,0,0,0
0.656050955414013,0.454166666666667,2016,1,0,1,0,9,1,2,1,25.62,17.764,0,0,0,0,0,0,1,0,0,0,0,10000,28.177,0,0,0,0,0,0,0,0,0,0,0,16.325,22.767,1,0,0,0,0,1,0,0,0,1,0,10000,24.739,0,0,0,0,0,0,0,0,0,0,0,9.776,6.976,0,0,0,3,3,8,7,0,1,6,6,5482,5579,11964,13321,29659,31380,9367,10358,21712,23940,0,1,0,0,0
0.656050955414013,0.454166666666667,2017,6,0,0,0,10,2,5,2,10.534,19.096,1,0,0,0,0,5,2,0,0,5,2,10000,30.062,0,0,0,0,0,0,0,0,0,0,0,10000,10.757,0,0,0,0,0,0,2,0,0,0,2,10000,27.373,0,0,0,0,0,0,0,0,0,0,0,1.127,12.782,1,2,0,3,0,8,4,3,0,8,4,6560,5861,14599,13042,34985,29821,14599,13042,34985,29821,1,1,0,0,0
0.656050955414013,0.619791666666667,2017,9,1,0,2,3,0,3,0,13.113,18.909,1,0,0,0,0,4,1,0,0,1,0,33.117,10000,1,0,0,0,0,0,0,0,0,0,0,10000,13.153,0,0,0,0,0,0,1,0,0,0,1,23.4,10000,1,0,0,0,0,0,0,0,0,0,0,3.716,9.829,1,1,0,2,3,6,4,1,0,4,4,6441,5519,13135,12925,32320,31311,10303,9895,26024,26115,1,1,0,0,1
0.656050955414013,0.619791666666667,2017,3,0,1,0,10,2,4,1,12.686,18.427,1,0,0,0,0,1,1,0,0,1,1,10000,35.348,0,0,0,0,0,0,0,0,0,0,0,17.62,11.244,0,0,0,0,0,1,1,0,0,1,1,10000,33.122,0,0,0,0,0,0,0,0,0,0,0,4.11,4.044,0,1,2,2,3,4,12,2,3,4,12,5803,5414,13808,13668,31263,32923,13808,13668,31263,32923,1,1,0,0,0
0.656050955414013,0.448598130841121,2017,1,0,1,0,9,1,3,1,11.676,13.159,1,0,0,0,0,1,2,0,0,1,2,10000,37.115,0,0,0,0,0,0,0,0,0,0,0,13.683,20.011,1,0,0,0,0,1,0,0,0,1,0,10000,30.41,0,0,0,0,0,0,0,0,0,0,0,4.749,4.802,1,1,2,2,5,5,8,2,4,5,8,5794,5896,13639,14747,30569,31767,13639,14747,29005,30531,1,1,0,0,0
0.656050955414013,0.454166666666667,2015,11,2,4,1,4,0,1,0,11.352,12.076,1,0,0,0,0,2,3,0,0,2,3,39.723,10000,1,0,0,0,0,0,0,0,0,0,0,10.616,25.638,1,0,0,0,0,2,0,1,0,2,0,37.373,10000,1,0,0,0,0,0,0,0,0,0,0,8.459,8.459,0,0,0,3,2,3,3,3,2,3,3,5406,5423,12867,12548,27363,27562,14367,13749,30233,29974,1,1,0,0,1
0.656050955414013,0.44,2017,10,2,2,1,4,0,1,0,13.811,12.056,0,0,0,0,0,3,4,0,0,1,2,30.46,10000,1,0,0,0,0,0,0,0,0,0,0,12.801,19.806,1,0,0,0,0,1,1,0,0,1,0,29.548,10000,1,0,0,0,0,0,0,0,0,0,0,13.224,11.046,0,0,0,0,0,2,2,0,0,2,2,5691,5852,12675,12977,29858,31493,9734,10123,22517,24727,1,1,0,0,1
0.656050955414013,0.581395348837209,2016,3,0,2,0,9,1,2,1,13.754,14.057,1,0,0,0,0,1,3,0,0,1,3,10000,38.463,0,0,0,0,0,0,0,0,0,0,0,16.838,8.816,0,0,0,0,1,1,1,0,1,1,1,10000,34.819,0,0,0,0,0,0,0,0,0,0,0,10.206,4.006,0,0,1,0,2,3,4,0,2,3,4,5631,5922,12696,13821,28835,31927,12696,13821,28835,31927,0,1,0,0,0
0.656050955414013,0.448598130841121,2017,4,0,0,0,8,1,3,1,15.127,11.482,0,0,0,0,0,1,3,0,0,1,2,10000,30.135,0,0,0,0,0,0,0,0,0,0,0,10000,13.649,0,0,0,0,0,0,2,0,0,0,1,10000,28.235,0,0,0,0,0,0,0,0,0,0,0,8.881,4.986,0,0,1,1,1,2,7,0,1,1,5,6107,5925,13199,13566,28512,33121,10047,10367,21827,25718,1,1,0,0,0
0.656050955414013,0.581395348837209,2017,5,0,1,0,10,1,3,1,12.624,12.813,1,0,0,0,0,2,3,0,0,1,1,10000,31.734,0,0,0,0,0,0,0,0,0,0,0,15.224,8.685,0,0,0,0,1,1,1,0,0,1,1,10000,22.657,0,0,0,0,0,0,0,0,0,0,0,7.096,8.616,1,0,0,1,2,5,3,1,0,5,3,5591,5877,13166,13280,31463,31892,9881,10162,25017,23955,1,1,0,0,0
0.656050955414013,0.448598130841121,2017,3,0,1,1,9,1,2,0,10.654,14.416,1,0,0,0,0,1,3,0,0,1,2,10000,32.401,0,0,0,0,0,0,0,0,0,0,0,15.07,21.335,1,0,0,0,0,1,0,0,0,1,0,25.981,10000,1,0,0,0,0,0,0,0,0,0,0,5.088,8.997,1,0,0,1,2,1,9,1,0,1,5,5834,5749,13596,13065,27797,33622,10509,9794,23767,26557,1,1,0,0,0
0.656050955414013,0.441860465116279,2015,5,0,3,0,12,2,1,2,19.066,18.565,0,0,0,0,0,1,1,0,0,0,0,10000,32.881,0,0,0,0,0,0,0,0,0,0,0,10.084,17.084,1,0,0,0,0,1,1,0,0,1,1,10000,24.043,0,0,0,0,0,0,0,0,0,0,0,3.092,3.475,1,1,1,2,2,5,4,2,2,5,4,5446,5465,12452,12650,27344,28252,11330,11321,24699,24659,0,1,0,0,0
0.656050955414013,0.581395348837209,2016,2,0,1,1,8,2,5,0,3.661,3.284,0,1,1,2,2,2,4,1,1,2,4,10000,32.322,0,0,0,0,0,0,0,0,0,0,0,24.278,3.939,0,0,1,0,1,0,3,0,1,0,3,37.081,10000,1,0,0,0,0,0,0,0,0,0,0,9.115,7.128,0,0,0,1,2,3,4,1,2,2,4,6001,6039,13149,13622,28303,31842,13149,13622,26476,30176,0,1,0,0,0
0.656050955414013,0.454166666666667,2017,7,1,1,0,2,0,2,0,9.376,20.458,1,0,0,1,0,1,0,0,0,1,0,29.087,10000,1,0,0,0,0,0,0,0,0,0,0,9.47,17.7,1,0,0,1,0,1,1,0,0,1,0,10000,10000,0,0,0,0,0,0,0,0,0,0,0,4.594,6.404,1,1,0,5,2,8,6,4,2,7,5,5956,5757,15191,13567,32579,31069,12001,10713,23634,22107,0,1,0,0,1
0.656050955414013,0.488095238095238,2015,10,2,2,1,6,0,3,0,3.957,4.042,1,1,1,1,1,5,3,1,1,5,3,37.628,10000,1,0,0,0,0,0,0,0,0,0,0,15.473,9.089,0,0,0,0,1,1,1,0,1,1,1,36.826,10000,1,0,0,0,0,0,0,0,0,0,0,6.383,19.446,1,0,0,1,0,5,1,1,0,5,1,6132,5185,12929,12300,31026,27137,12929,12300,31026,27137,1,1,0,0,1
0.656050955414013,0.448598130841121,2017,3,0,0,0,10,2,3,1,15.144,14.201,0,0,0,0,0,1,2,0,0,1,1,10000,28.822,0,0,0,0,0,0,0,0,0,0,0,10000,16.008,0,0,0,0,0,0,1,0,0,0,1,10000,27.146,0,0,0,0,0,0,0,0,0,0,0,7.513,9.705,1,0,0,4,2,7,6,2,0,6,4,5506,5715,14013,13440,31376,32059,9817,10426,26464,26440,1,1,0,0,0
0.656050955414013,0.52,2015,6,1,2,1,11,3,4,1,8.354,14.85,1,0,0,1,0,2,4,1,0,2,4,43.162,33.27,0,0,0,0,0,0,0,0,0,0,0,9.19,15.938,1,0,0,1,0,1,1,1,0,1,2,38.422,29.214,0,0,0,0,0,0,0,0,0,0,0,11.137,6.635,0,0,0,0,2,4,9,2,5,7,11,5067,5154,12245,12659,27506,32144,14749,15342,34602,37900,1,1,0,0,0
0.656050955414013,0.399082568807339,2017,9,1,3,1,3,0,0,0,15.112,20.142,1,0,0,0,0,3,0,0,0,2,0,30.432,10000,1,0,0,0,0,0,0,0,0,0,0,17.798,10000,1,0,0,0,0,1,0,0,0,0,0,28.68,10000,1,0,0,0,0,0,0,0,0,0,0,6.004,3.285,0,0,2,4,3,15,9,3,3,13,7,5428,6212,13478,13754,36695,30715,9994,10988,25947,23011,1,1,0,0,1
0.656050955414013,0.488095238095238,2016,4,0,1,0,11,3,2,1,4.153,3.736,0,1,1,3,3,3,4,2,2,3,4,10000,29.68,0,0,0,0,0,0,0,0,0,0,0,19.756,10.949,0,0,0,0,0,1,1,0,0,0,1,10000,27.721,0,0,0,0,0,0,0,0,0,0,0,11.01,11.244,1,0,0,0,0,4,1,0,0,2,1,5263,6058,13791,14791,29085,30172,10291,10664,22376,23950,0,1,0,0,0
0.656050955414013,0.581395348837209,2016,7,2,1,1,10,2,1,0,3.771,3.704,0,1,1,2,2,4,4,2,2,3,2,20.462,25.777,1,0,0,0,0,0,0,0,0,0,0,9.341,15.833,1,0,0,1,0,1,1,0,0,1,0,27.144,10000,1,0,0,0,0,0,0,0,0,0,0,20.792,20.391,0,0,0,0,0,0,0,0,0,0,0,6381,6186,14363,13741,31220,29281,9379,8843,20673,19412,1,1,0,0,0
0.656050955414013,0.441860465116279,2015,2,0,1,0,11,3,2,2,4.415,3.99,0,1,1,1,1,2,3,1,1,2,2,10000,31.976,0,0,0,0,0,0,0,0,0,0,0,14.968,8.644,0,0,0,0,1,1,1,0,1,1,1,10000,26.72,0,0,0,0,0,0,0,0,0,0,0,29.547,5.587,0,0,0,0,1,0,1,0,1,0,1,5130,5994,11824,12099,25139,26614,10484,10778,22726,23257,1,1,0,0,0
0.656050955414013,0.581395348837209,2015,9,1,2,1,4,0,2,1,15.555,15.947,1,0,0,0,0,4,1,0,0,4,1,39.275,10000,1,0,0,0,0,0,0,0,0,0,0,10.004,23.436,1,0,0,0,0,2,0,0,0,2,0,32.514,24.514,0,0,0,0,0,0,0,0,0,0,0,7.281,9.73,1,0,0,1,1,3,1,1,1,3,1,5302,5444,12956,11992,31321,26546,12956,11992,31321,26546,1,1,0,0,1
0.656050955414013,0.562937062937063,2016,11,1,1,2,5,0,3,0,11.585,28.855,1,0,0,0,0,3,0,0,0,3,0,40.817,10000,1,0,0,0,0,0,0,0,0,0,0,30.562,17.444,0,0,0,0,0,0,1,0,0,0,1,24.323,10000,1,0,0,0,0,0,0,0,0,0,0,16.332,14.505,0,0,0,0,0,2,2,0,0,2,2,5647,5516,12895,12395,31484,27893,12895,12395,33366,29514,1,1,0,0,1
0.656050955414013,0.399082568807339,2016,4,0,0,0,11,4,5,1,3.732,3.534,0,1,1,2,2,4,8,2,2,4,7,10000,17.034,0,0,0,0,0,0,1,0,0,0,1,10000,6.193,0,0,0,0,1,0,2,0,1,0,2,10000,31.245,0,0,0,0,0,0,0,0,0,0,0,17.355,13.914,0,0,0,0,0,3,5,0,0,3,5,6021,6312,13521,13949,30529,34756,12295,12642,26088,31060,1,1,0,0,0
0.656050955414013,0.0555555555555556,2015,2,0,2,0,9,2,2,2,30.516,15.742,0,0,0,0,0,0,2,0,0,0,1,10000,30.123,0,0,0,0,0,0,0,0,0,0,0,10.481,23.958,1,0,0,0,0,2,0,0,0,2,0,10000,24.784,0,0,0,0,0,0,0,0,0,0,0,5.262,5.354,1,0,0,2,1,2,1,2,1,2,1,4900,5400,11824,12641,24507,28753,10230,11442,22169,25180,0,1,0,0,0
0.656050955414013,0.222222222222222,2015,7,2,4,2,11,4,4,1,3.454,3.685,1,1,1,2,2,3,3,2,2,4,5,45.92,37.801,0,0,0,0,0,0,0,0,0,0,0,6.178,32.958,1,0,0,1,0,2,0,2,0,4,0,31.882,49.281,1,0,0,0,0,0,0,0,0,0,0,5.607,20.465,1,0,0,1,0,1,0,1,0,1,1,5923,6100,13061,13168,28574,27703,18997,18088,41310,41510,1,1,0,0,0
0.656050955414013,0.581395348837209,2016,7,0,0,1,10,2,5,0,15.627,16.028,1,0,0,0,0,1,1,0,0,2,3,10000,32.158,0,0,0,0,0,0,0,0,0,0,0,10000,11.095,0,0,0,0,0,0,2,0,0,0,2,34.8,10000,1,0,0,0,0,0,0,0,0,0,0,3.168,2.288,0,1,1,2,1,2,6,2,1,3,6,5920,6242,14105,13904,30094,31885,15634,15638,33227,35050,1,1,0,0,0
0.656050955414013,0.562937062937063,2017,8,1,0,1,11,3,6,2,16.91,17.814,1,0,0,0,0,2,1,0,0,2,3,43.089,45.821,1,0,0,0,0,0,0,0,0,0,0,10000,12.624,0,0,0,0,0,0,1,0,1,0,2,37.262,27.648,0,0,0,0,0,0,0,0,0,0,0,7.3,2.528,0,0,1,2,1,5,5,2,1,7,9,5576,6179,13541,13481,31670,30719,17851,18329,40779,42362,0,1,0,0,0
0.656050955414013,0.310344827586207,2017,10,2,3,0,2,0,0,0,12.401,12.329,0,0,0,0,0,3,2,0,0,2,1,27.097,10000,1,0,0,0,0,0,0,0,0,0,0,12.228,10000,1,0,0,0,0,2,0,0,0,1,0,10000,10000,0,0,0,0,0,0,0,0,0,0,0,5.413,5.496,1,0,0,4,2,19,5,1,2,11,2,5511,5826,13622,13883,34121,31802,10345,10302,27398,23736,1,1,0,0,1
0.656050955414013,0.441860465116279,2016,10,2,1,2,5,0,2,0,3.822,3.711,0,1,1,2,2,3,4,1,1,3,4,32.997,10000,1,0,0,0,0,0,0,0,0,0,0,28.328,12.976,0,0,0,0,0,0,2,0,0,0,1,27.101,10000,1,0,0,0,0,0,0,0,0,0,0,15.403,6.722,0,0,0,0,2,2,5,0,1,1,4,6089,6193,12850,13414,28775,32649,11445,11671,24747,27350,1,1,0,0,1
0.656050955414013,0.619791666666667,2017,4,0,1,1,10,2,3,1,11.869,12.126,1,0,0,0,0,4,5,0,0,3,4,10000,23.153,0,0,0,0,0,0,0,0,0,0,0,18.18,12.03,0,0,0,0,0,1,1,0,0,0,1,29.97,21.817,0,0,0,0,0,0,0,0,0,0,0,3.101,3.007,0,1,1,1,2,8,5,1,2,6,5,5717,6027,13104,13663,32998,33148,11651,12127,29575,29432,1,1,0,0,0
0.388888888888889,0.562937062937063,2015,11,2,3,1,0,0,1,0,9.425,10000,1,0,0,1,0,4,0,0,0,3,0,24.835,10000,1,0,0,0,0,0,0,0,0,0,0,12.206,3.903,0,0,1,0,1,2,1,0,1,1,1,22.53,10000,1,0,0,0,0,0,0,0,0,0,0,4.737,10.937,1,1,0,3,0,6,2,3,0,6,2,5233,4975,13225,10738,29871,23360,9209,7044,19914,16042,0,0,0,0,1
0.388888888888889,0.52,2015,11,4,5,1,3,0,1,0,9.876,13.725,1,0,0,1,0,3,2,1,0,4,2,35.88,10000,1,0,0,0,0,0,0,0,0,0,0,6.844,28.541,1,0,0,1,0,2,0,1,0,3,0,37.782,10000,1,0,0,0,0,0,0,0,0,0,0,12.445,9.97,0,0,0,0,1,2,2,0,1,3,2,5208,5144,11911,11369,27508,25871,14123,13068,30450,28521,1,0,0,0,1
0.388888888888889,0.488095238095238,2015,9,1,4,2,4,0,1,0,10.458,15.835,1,0,0,0,0,4,1,1,0,4,1,37.468,10000,1,0,0,0,0,0,0,0,0,0,0,8.918,23.062,1,0,0,1,0,2,0,1,0,2,0,23.883,10000,1,0,0,0,0,0,0,0,0,0,0,3.985,7.348,1,1,0,4,2,8,6,4,2,8,7,5771,5004,13705,12197,32340,26896,13705,12197,33494,28300,1,1,0,0,1
0.388888888888889,0.441860465116279,2015,4,0,0,0,12,3,5,2,12.985,15.001,1,0,0,0,0,3,4,0,0,3,4,10000,37.275,0,0,0,0,0,0,0,0,0,0,0,10000,9.819,0,0,0,0,1,0,2,0,1,0,2,10000,26.788,0,0,0,0,0,0,0,0,0,0,0,26.576,10.164,0,0,0,0,0,0,5,0,0,0,5,5183,5176,11489,11474,25666,28793,11489,11474,25666,28793,0,1,0,0,0
